"Município";"Exercício";"Semestre";"Função de Governo";"Órgão Contratante";"Denominação/Destinação da Obra";"Endereço da Obra";"PPA (previsão)";"LDO (previsão)";"Meta Física Anual/Atendimento da População";"Valor Inicial Previsto";"Valor Total Contratado";"Nome da Empresa Contratada";"Data de Início da Obra";"V. Total dos Termos Aditivos";"Reajuste/Revisão do Contrato em %";"Nível de Execução Física";"Valor Total Pago";"Data Prevista para Conclusão";"Situação da Obra";"Data do Recebimento Definitivo";"Nome do Servidor Responsável";"Observações"
"Novo Horizonte";"2015";"1";"Desporto e Lazer";"Prefeitura Municipal de Novo Horizonte";"""Contratação de obras de engenharia para implantação de Irrigação Informatizada no campo de futebol do Estádio Josué Quirino de Moraes """"Quirinão"""" - Proc. N° 088/2014 - Tomada de Preços nº 013/2014 """;"Avenida Josué Quirino de Moraes, s/nº - Centro";"sim";"sim";"35.000 Pessoas";"R$ 68.458,45 ";"R$ 61.971,00 ";"Campanelli gramados esportivos e implantação de áreas verdes EIRELI";"12/09/2014";"R$ 0,00 ";"0,00%";"";"";"12/11/2014";"Em andamento";"";"Lucilene Filadelfo de Andrade Martins";"A obra encontra-se em andamento."
"Novo Horizonte";"2015";"1";"Desporto e Lazer";"Prefeitura Municipal de Novo Horizonte";"""Contratação de obras de engenharia para Reforma e adequação (drenagem do gramado) do campo de futebol Josué Quirino de Moraes """"Quirinão"""" - Proc. N° 087/2014 - Tomada de Preços nº 012/2014 """;"Avenida Josué Quirino de Moraes, s/nº - Centro";"sim";"sim";"35.000 Pessoas";"R$ 274.244,78 ";"R$ 260.601,16 ";"Campanelli gramados esportivos e implantação de áreas verdes EIRELI";"10/09/2014";"R$ 0,00 ";"0,00%";"";"";"30/01/2015";"Em andamento";"";"Lucilene Filadelfo de Andrade Martins";"A obra encontra-se em andamento."
"Novo Horizonte";"2015";"1";"Desporto e Lazer";"Prefeitura Municipal de Novo Horizonte";"Contratação de obras de engenharia para Construção de Praça Pública na Rua Maria Aparecida Soriano, s/nº, no Jardim Nova Jerusalém - Proc. N° 012/2015 - Tomada de Preços nº 01/2015 ";"Rua Maria Aparecida Soriano, s/nº, Jardim Nova Jerusalém";"sim";"sim";"10.000 Pessoas";"R$ 251.899,52 ";"R$ 220.000,00 ";"Construtora Bertoni e Bonifacio Ltda - ME";"09/04/2015";"R$ 0,00 ";"0,00%";"34%";"R$ 74.569,38 ";"09/08/2015";"Em andamento";"";"Lucilene Filadelfo de Andrade Martins";"A obra encontra-se em andamento."
"Novo Horizonte";"2015";"1";"Urb./Habitação";"Prefeitura Municipal de Novo Horizonte";"Contratação de obras de engenharia para Construção 100 unid. Carneiras em alvenaria de 1/2 tijolo no Cemitério Municipal - Proc. N° 052/2015 - Tomada de Preços nº 07/2015 ";"Rua João Vieira da Silva, s/nº, Vila Cardoso";"sim";"sim";"35.000 Pessoas";"R$ 49.902,56 ";"R$ 37.420,88 ";"Lourival Marcos Deluca - ME";"25/05/2015";"R$ 0,00 ";"0,00%";"";"";"25/06/2015";"Em andamento";"";"Lucilene Filadelfo de Andrade Martins";"A obra encontra-se em andamento."
"Novo Horizonte";"2015";"1";"Urb./Habitação";"Prefeitura Municipal de Novo Horizonte";"Contratação de obras de engenharia para Execução de 22.748,59 m² de Recapeamento Asfáltico em CBUQ nas Ruas do bairro Alto da Vila Patti - Proc. N° 037/2015 - Tomada de Preços nº 05/2015 ";"Bairro Alto da Vila Patti";"sim";"sim";"5.000 Pessoas";"R$ 466.623,68 ";"R$ 409.104,23 ";"OCPAV Pavimentação e Obras Ltda - EPP";"27/04/2015";"R$ 0,00 ";"0,00%";"56%";"R$ 230.572,23 ";"27/07/2015";"Em andamento";"";"Lucilene Filadelfo de Andrade Martins";"A obra encontra-se em andamento."
"Novo Horizonte";"2015";"1";"Urb./Habitação";"Prefeitura Municipal de Novo Horizonte";"Contratação de obras de engenharia para Construção de Muro de divisa no Cemitério Municipal com a Ubs São Benedito no Bairro Vila Cardoso - Proc. N° 024/2015 - Tomada de Preços nº 02/2015 ";"Rua João Vieira da Silva, s/nº, Vila Cardoso";"sim";"sim";"35.000 Pessoas";"R$ 53.775,80 ";"R$ 47.320,00 ";"Construtora Bertoni e Bonifacio Ltda - ME";"01/04/2015";"R$ 0,00 ";"0,00%";"100%";"R$ 47.320,00 ";"01/08/2015";"Concluída";"07/07/2015";"Lucilene Filadelfo de Andrade Martins";"A obra foi concluída."
"Novo Horizonte";"2015";"1";"Saúde";"Prefeitura Municipal de Novo Horizonte";"Contratação de obras de engenharia para Construção de Centro de Fisioterapia - Proc. N° 137/2014 - Tomada de Preços nº 19/2014 ";"Rua Bernardino Guerra nº 116, Bairro Vila Patti ";"sim";"sim";"35.000 Pessoas";"R$ 608.239,09 ";"R$ 540.000,00 ";"Construtora Bertoni e Bonifacio Ltda - ME";"03/02/2015";"R$ 0,00 ";"0,00%";"44%";"R$ 235.912,43 ";"03/10/2015";"Em andamento";"";"Lucilene Filadelfo de Andrade Martins";"A obra encontra-se em andamento."
"Novo Horizonte";"2015";"1";"Educação";"Prefeitura Municipal de Novo Horizonte";"Contratação de obras de engenharia para Construção por meio de assistência fenanceira do FNDE/MEC de uma Escola de Ensino Fundamental no Bairro Resid. Izaltina Maria R. Roncoletta - Proc. N° 142/2014 - Concorrência nº 03/2014 ";"Avenida 01, s/nº, Resid. Izaltina Maria R. Roncoletta";"sim";"sim";"15.000 Pessoas";"R$ 3.382.860,43 ";"R$ 3.380.000,00 ";"JHL Construtora Ltda";"09/02/2015";"R$ 0,00 ";"0,00%";"13%";"R$ 456.169,82 ";"09/02/2016";"Em andamento";"";"Lucilene Filadelfo de Andrade Martins";"A obra encontra-se em andamento."
"Novo Horizonte";"2015";"1";"Desporto e Lazer";"Prefeitura Municipal de Novo Horizonte";"Contratação de obras de engenharia para Reforma do Imóvel Clube Recreativo Vale Formoso, na Rua Bandeirantes, nº 249, no Distrito do Vale Formoso, Proc. Nº 061/2015, Convite nº 05/2015";"Rua Bandeirantes, nº 249, Distrito do Vale Formoso";"sim";"sim";"500 Pessoas";"R$ 20.452,79 ";"R$ 15.844,80 ";"Ana Beatriz Fernandes de Souza - ME";"06/06/2015";"R$ 0,00 ";"0,00%";"100%";"R$ 15.844,80 ";"16/07/2015";"Concluída";"";"Lucilene Filadelfo de Andrade Martins";"A obra foi concluída."
"Novo Horizonte";"2015";"1";"Educação";"Prefeitura Municipal de Novo Horizonte";"Contratação de obras de engenharia para construção de uma Unidade de Creche Escolar padrão FDE - Fundo para o Desenvolvimento da Educação, na Rua Deonice Santana dos Santos, s/nº no Jardim São José - Concorrência n° 02/2014, Processo nº 05159/13.";"Rua Deonice Santana dos Santos, s/nº, Jardim São José";"sim";"sim";"20.000 Pessoas";"R$ 1.630.939,31 ";"R$ 1.360.043,12 ";"Construmajo Comercio e Construtora Ltda - ME";"03/11/2014";"R$ 0,00 ";"0,00%";"18%";"R$ 250.783,07 ";"03/07/2015";"Em andamento";"";"Lucilene Filadelfo de Andrade Martins";"A obra encontra-se em andamento."
"Novo Horizonte";"2015";"1";"Desporto e Lazer";"Prefeitura Municipal de Novo Horizonte";"Contratação de obras de engenharia para construção de Praça Pública na Rua Capitão Candido Rodrigues de Mendonça, s/nº no Jardim Bela Vista - Convênio n° 624/2014 - Secretaria de Planejamento e Desenvolvimento Regional e PMNH.";"Rua  Capitão Candido Rodrigues de Mendonça, s/nº, Jardim Bela Vista";"sim";"sim";"10.000 Pessoas";"R$ 184.338,14 ";"R$ 159.929,09 ";"Construtora Bertoni e Bonifacio Ltda - ME";"15/10/2014";"R$ 0,00 ";"0,00%";"100%";"R$ 159.929,09 ";"04/02/2015";"Concluída";"27/03/2015";"Juliana Camargo Tonsig";"A obra foi concluída."
"Novo Horizonte";"2015";"1";"Saúde";"Prefeitura Municipal de Novo Horizonte";"Contratação de obras de engenharia para Reforma de Unidades Básicas de Saúde (UBS) nos bairros: Jardim Alvorada, Jardim Santa Clara, Jardim São Vicente de Paulo - Ministério da Saúde -  Tomada de Preços n° 013/2012 ";"Rua Urupês, s/n° - Jardim Santa Clara, Rua Manoel Paulino de Oliveira, s/n° - Jardim Alvorada, Rua Goiás, n° 490 - Jardim São Vicente de Paulo";"sim";"sim";"20.000 Pessoas";"R$ 139.915,05 ";"R$ 139.915,05 ";"Vilson Ferreira Barros ME";"27/09/2012";"R$ 0,00 ";"0,00%";"100%";"R$ 139.915,05 ";"27/12/2012";"Concluída";"24/03/2015";"José Fernando Spir";"A obra foi concluída."
"Novo Horizonte";"2015";"1";"Urb./Habitação";"Prefeitura Municipal de Novo Horizonte";"""Contratação de obras de engenharia para """"Urbanização do Córrego Estiva na Av. Domingos Baraldo"""" (02 trechos) - Convênio n° 220/2012 - Secretaria de Planejamento e Desenvolvimento Regional e PMNH, conforme projeto.""";"Avenida Domingos Baraldo";"sim";"sim";"20.000 Pessoas";"R$ 303.965,04 ";"R$ 303.965,04 ";"Vilson Ferreira Barros ME";"21/06/2012";"R$ 0,00 ";"0,00%";"65%";"R$ 198.284,86 ";"23/09/2012";"Outros";"";"José Fernando Spir";"A obra foi concluída pela empresa em 11/12/2012. Ocorreu que no dia 12/12/2012 houve no município uma precipitação pluviométrica intensa e atípica, o que resultou na declaração de estado de emergencia Decreto 5.179/12, causando danos  físicos em parte da "
"Novo Horizonte";"2015";"1";"Urb./Habitação";"Prefeitura Municipal de Novo Horizonte";"""Contratação de obras de engenharia para """"Canalização e Urbanização do Córrego do Cardoso"""" na Avenida José Wilibaldo de Freitas - Convênio n° 222/2012 - Secretaria de Planejamento e Desenvolvimento Regional e PMNH, conforme projeto.""";"Avenida José Wilibaldo de Freitas";"sim";"sim";"20.000 Pessoas";"R$ 410.880,13 ";"R$ 410.880,13 ";"CSJ Engenharia e Construções Ltda";"01/06/2012";"R$ 0,00 ";"0,00%";"69%";"R$ 283.402,28 ";"02/12/2012";"Outros";"";"José Fernando Spir";"A obra foi concluída pela empresa. Ocorreu que houve no município uma precipitação pluviométrica intensa e atípica, causando danos  físicos em parte da canalização, a empresa que executou a obra foi então notificada pela Prefeitura para fins de reparo da "
"Nuporanga";"2015";"1";"Desporto e Lazer";"Prefeitura Municipal de Nuporanga";"Impermeabilização de Piscina do Centro Turístico";"Av. Padre Geraldo Trossel , 971";"sim";"sim";"6639 ( IBGE)";"R$ 27.500,00 ";"R$ 27.500,00 ";"Comercial Lafix Ltda";"15/06/2011";"R$ 0,00 ";"0,00%";"100%";"R$ 27.500,00 ";"10/07/2011";"Concluída";"";"Eng. Ovidio Andreotti Júnior";""
"Nuporanga";"2015";"1";"Desporto e Lazer";"Prefeitura Municipal de Nuporanga";"Portal de Entrada do Centro Turístico ";"Av. Onofre Gosoen s/n";"sim";"sim";"6636 ( IBGE)";"R$ 46.831,01 ";"R$ 44.325,80 ";"Metavo Indústria e Com. Estr. Met. EPP";"15/05/2011";"R$ 6.665,08 ";"16,01%";"100%";"R$ 48.275,08 ";"07/08/2011";"Concluída";"";"Eng. Ovidio Andreotti Júnior";""
"Nuporanga";"2015";"1";"Urb./Habitação";"Prefeitura Municipal de Nuporanga";"Construção Parcial de Centro de Acesso de Multiplo Uso ";"Av. Fernando Figueiredo s/n";"sim";"sim";"6635 ( IBGE)";"R$ 250.000,00 ";"R$ 224.659,96 ";"Construtora Sudano Ltda ";"29/04/2010";"R$ 9.828,36 ";"4,45%";"100%";"R$ 230.655,78 ";"28/10/2011";"Concluída";"";"Eng. Ovidio Andreotti Júnior";""
"Nuporanga";"2015";"1";"Desporto e Lazer";"Prefeitura Municipal de Nuporanga";"Construção Parcial de um Ginásio de Esportes ";"Rua Antônio Furlan , 605";"sim";"sim";"6635 ( IBGE)";"R$2.532.586,64";"R$2.507.260,67";"Construtora Sudano Ltda ";"29/10/2009";"R$ 32.309,44 ";"1,29%";"100%";"R$2.507.260,67";"26/03/2012";"Concluída";"";"Eng. Newton Cordeiro de Negreiro";""
"Nuporanga";"2015";"1";"Desporto e Lazer";"Prefeitura Municipal de Nuporanga";"Assent. de Revest.  Cerâmicos e Pedras Piscina Pública ";"Av. Padre Geraldo Trossel , 971";"sim";"sim";"6639 (IBGE)";"R$29.246,05";"R$27.783,75";"Antônio Luiz Barroso ME";"08/08/2011";"R$ 2.805,85 ";"10,09%";"100%";"R$ 30.589,60 ";"08/10/2011";"Concluída";"";"Eng. Ovidio Andreotti Júnior";""
"Nuporanga";"2015";"1";"";"z";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nuporanga";"2015";"1";"Educação";"Prefeitura Municipal de Nuporanga";"Serviços de Pintura em Prédios Públicos Municipais";"Praça Eloy Lima, s/n";"sim";"sim";"6642(IBGE)";"R$ 144.929,43 ";"R$ 143.026,41 ";"Antônio Luiz Barroso ME";"19/01/2015";"R$ 0,00 ";"0,00%";"92%";"R$ 131.119,63 ";"19/03/2015";"Em andamento";"";"Eng. Ovidio Andreotti Júnior";""
"Nuporanga";"2015";"1";"Saúde";"Prefeitura Municipal de Nuporanga";"Reforma do Centro de Saúde Municipal";"R. Bernardino Pereira da Silva, 471";"sim";"sim";"6642(IBGE)";"R$ 216.000,00 ";"R$ 212.884,49 ";"Antônio Luiz Barroso ME";"16/07/2014";"R$ 0,00 ";"0,00%";"100%";"R$ 212.884,49 ";"16/01/2015";"Concluída";"";"Eng. Newton Cordeiro de Negreiro";""
"Nuporanga";"2015";"1";"Cultura ";"Prefeitura Municipal de Nuporanga";"Reforma de Espaço de Eventos Turísticos e Cult. Municipal";"R. Voluntario Etelvino Borges , 1058";"sim";"sim";"6642(IBGE)";"R$ 125.141,68 ";"R$ 119.540,50 ";"Paulo Roberto Leite Peixoto Eireli ME ";"06/11/2014";"R$ 0,00 ";"0,00%";"80%";"R$ 95.134,36 ";"15/12/2015";"Em andamento";"";"Eng. Ovidio Andreotti Júnior";"Teve um aditivo de prazo"
"Nuporanga";"2015";"1";"Urb./Habitação";"Prefeitura Municipal de Nuporanga";"Retirada de canaleta, construção de guias e sarjetas e recap.";"R. Joaquim Francisco Tosta Filho -Vila Diogo";"sim";"sim";"6642(IBGE)";"R$ 199.952,86 ";"R$ 199.736,75 ";"Antônio Luiz Barroso ME";"28/08/2014";"R$ 0,00 ";"0,00%";"100%";"R$ 199.736,75 ";"28/11/2014";"Concluída";"";"Eng. Ovidio Andreotti Júnior";""
"Nuporanga";"2015";"1";"Saneamento";"Prefeitura Municipal de Nuporanga";"Construção de Reservatório Metálico 1000 m3";"Fazenda São José";"sim";"sim";"6642(IBGE)";"R$ 389.793,62 ";"R$ 327.432,58 ";"Antenor Verona Cia Ltda - EPP";"03/04/2014";"R$ 0,00 ";"0,00%";"100%";"R$ 100.633,30 ";"02/01/2015";"Concluída";"";"Eng. Ovidio Andreotti Júnior";""
"Nuporanga";"2015";"1";"Saúde";"Prefeitura Municipal de Nuporanga";"Construção de Unidade Básica de Saúde";"Rua Américo Brasiliense, 256";"sim";"sim";"6642(IBGE)";"R$ 407.966,26 ";"R$ 336.596,91 ";"Antônio Luiz Barroso ME";"25/04/2014";"R$ 0,00 ";"0,00%";"50%";"R$ 166.707,32 ";"24/12/2014";"Em andamento";"";"Eng. Ovidio Andreotti Júnior";""
"Nuporanga";"2015";"1";"Saúde";"Prefeitura Municipal de Nuporanga";"Reforma para a instalação do NASF III";"Praça Eloy Lima";"sim";"sim";"6642(IBGE)";"R$ 110.246,87 ";"R$ 110.191,93 ";"Leonardo Aparecido Toste - ME";"01/10/2013";"R$ 6.413,58 ";"5,82%";"100%";"R$ 116.605,51 ";"01/04/2014";"Concluída";"";"Eng. Newton Cordeiro de Negreiro";"Teve um aditivo de prazo e valor"
"Nuporanga";"2015";"1";"Desporto e Lazer";"Prefeitura Municipal de Nuporanga";"Construção do Ginásio de Esportes 3a e 4a Etapas ";"Rua Antônio Furlan , 605";"sim";"sim";"6642(IBGE)";"R$ 2.132.422,94 ";"R$ 2.060.569,15 ";"MGI Construtora e Engenharia Ltda EPP";"28/08/2013";"R$ 0,00 ";"0,00%";"42%";"R$ 863.673,22 ";"28/12/2014";"Em andamento";"";"Eng. Newton Cordeiro de Negreiro";"Aguardando liberação do repasse do D.A.D.E."
"Nuporanga";"2015";"1";"Desporto e Lazer";"Prefeitura Municipal de Nuporanga";"Construção do Salão de Convenções ";"Av. Padre Geraldo Trossel x R. Volutario Etelvino Borges";"sim";"sim";"6642(IBGE)";"R$ 902.087,68 ";"R$ 700.013,75 ";"Leonardo Aparecido Toste - ME";"10/12/2012";"R$ 0,00 ";"0,00%";"73%";"R$ 513.100,97 ";"06/03/2014";"Em andamento";"";"Eng. Newton Cordeiro de Negreiro";"Aguardando liberação do repasse do D.A.D.E."
"Nuporanga";"2015";"1";"Educação";"Prefeitura Municipal de Nuporanga";"Reforma do prédio EMEB Ana Fleury Silveira Mei";"Praça Eloy Lima, 260";"sim";"sim";"6642(IBGE)";"R$ 57.117,98 ";"R$ 47.900,00 ";"Leonardo Aparecido Toste - ME";"28/06/2012";"R$ 4.737,13 ";"9,88%";"100%";"R$ 52.637,13 ";"28/08/2012";"Concluída";"";"Eng. Ovidio Andreotti Júnior";""
"Nuporanga";"2015";"1";"Transporte";"Prefeitura Municipal de Nuporanga";"Reforma Estação Rodoviária ";"Rua Nove de Julho , 18";"sim";"sim";"6637 ( IBGE)";"R$ 57.759,46 ";"R$ 56.604,23 ";"Antônio Luiz Barroso ME";"16/05/2011";"R$ 11.261,56 ";"19,89%";"100%";"R$ 67.862,79 ";"10/05/2011";"Concluída";"";"Eng. Ovidio Andreotti Júnior";""
"Nuporanga";"2015";"1";"Desporto e Lazer";"Prefeitura Municipal de Nuporanga";"Cobertura da Quadra e Aquecimento de Piscina do Hotel Municipal";"Av. Padre Geraldo Trossel, 479";"sim";"sim";"6642 (IBGE) ";"R$ 128.475,69 ";"R$ 100.213,94 ";"T. Corsi Engenharia - ME";"22/04/2012";"R$ 0,00 ";"0,00%";"100%";"R$ 69.809,82 ";"22/08/2012";"Concluída";"";"Eng. Ovidio Andreotti Júnior";""
"Nuporanga";"2015";"1";"Saúde";"Prefeitura Municipal de Nuporanga";"Construção da 2a Etapa do Centro de Acesso de Multiplo Uso";"Av. Fernando Figueiredo s/n";"sim";"sim";"6642 (IBGE) ";"R$ 406.132,78 ";"R$ 326.459,00 ";"Eduardo Fernandes Construção ME";"12/03/2012";"R$ 72.575,39 ";"22,23%";"100%";"R$ 399.034,39 ";"12/01/2013";"Concluída";"";"Eng. Ovidio Andreotti Júnior";""
"Nuporanga";"2015";"1";"Administração";"Prefeitura Municipal de Nuporanga";"Prestação de Serviços para pintura em prédios públicos";"Diversos";"sim";"sim";"6642 (IBGE) ";"R$ 17.648,26 ";"R$ 12.850,59 ";"Eduardo César de Castro Santos ME";"19/09/2011";"R$ 0,00 ";"0,00%";"100%";"R$ 12.850,59 ";"01/11/2011";"Concluída";"";"Eng. Newton Cordeiro de Negreiro";""
"Nuporanga";"2015";"1";"Educação";"Prefeitura Municipal de Nuporanga";"Execução de Projeto de Ampliação da EMEB Unid. 02";"Av. Padre Geraldo Trossel, 655";"sim";"sim";"6641 (IBGE) ";"R$ 115.379,87 ";"R$ 97.058,21 ";"T. Corsi Engenharia - ME";"16/06/2011";"R$ 0,00 ";"0,00%";"100%";"R$ 97.058,21 ";"16/10/2011";"Concluída";"";"Eng. Newton Cordeiro de Negreiro";""
"Nuporanga";"2015";"1";"Educação";"Prefeitura Municipal de Nuporanga";"Demolição de Muros, Instal. De Grades e Const. Calçadas";"Av. Padre Geraldo Trossel, 655";"sim";"sim";"6640 (IBGE) ";"R$ 65.786,49 ";"R$ 48.682,00 ";"T. Corsi Engenharia - ME";"24/10/2011";"R$ 0,00 ";"0,00%";"100%";"R$ 48.682,00 ";"24/01/2012";"Concluída";"";"Eng. Newton Cordeiro de Negreiro";""
"Nuporanga";"2015";"1";"Educação";"Prefeitura Municipal de Nuporanga";"Construção de Quadra de Esportes Coberta";"Av. Padre Geraldo Trossel, 655";"sim";"sim";"6639 (IBGE) ";"R$ 289.816,53 ";"R$ 212.116,30 ";"Eduardo Fernandes Construção ME";"25/11/2011";"R$ 32.588,09 ";"15,36%";"100%";"R$ 212.116,30 ";"24/07/2012";"Concluída";"";"Eng. Ovidio Andreotti Júnior";""
"Nuporanga";"2015";"1";"Transporte";"Prefeitura Municipal de Nuporanga";"Paisagismo Entrada da Cidade";"Rodovia Waldir Canevari";"sim";"sim";"6638 ( IBGE)";"R$ 209.632,36 ";"R$ 195.655,28 ";"MPS Serviços em Construção Ltda";"28/06/2011";"R$ 6.182,54 ";"9,72%";"100%";"R$ 113.095,12 ";"16/08/2011";"Concluída";"";"Eng. Ovidio Andreotti Júnior";""
"Ocauçu";"2015";"1";"Desporto e Lazer";"Prefeitura Municipal de Ocauçu - 2010";"Construção Extravasor  de Represa destinada a Balneário";"Ribeirão Ocauçu - Junto  a estrada OCA-40";"sim";"sim";"";"R$ 262.829,27 ";"R$ 262.000,00 ";"Jordana Nauroski & Cia Ltda - ME";"10/06/2010";"Aditado 03/01/2013 (prazo";"";"0,598952962887277";"R$ 157.422,37 ";"02/04/2013";"Em andamento";"";"André Luis Sarmento Teixeira";""
"Ocauçu";"2015";"1";"Desporto e Lazer";"Prefeitura Municipal de Ocauçu - 2014";"Construção de Muro, Alambrado Centro de Convivencia Idoso";"Rua Francisco Colombo, 49";"sim";"sim";"100";"R$ 17.684,87 ";"R$ 17.684,87 ";"Bertolini & Andrade Construtora LTDA - EPP";"29/10/2014";"Aditado 28/11/2014 (prazo";"";"100%";"R$ 17.684,87 ";"07/04/2015";"Concluída";"10/04/2015";"Luiz Antonio Conrado de Oliveira";""
"Ocauçu";"2015";"1";"Educação";"Prefeitura Municipal de Ocauçu - 2014";"Construção  Salas de Aula EMEF Profª Ignez Alvez Rezende";"Rua João Francisco Costa e Silva, 414";"sim";"sim";"60";"R$ 39.809,85 ";"R$ 39.809,85 ";"Bertolini & Andrade Construtora LTDA - EPP";"29/10/2014";"";"";"100%";"R$ 39.809,85 ";"27/01/2015";"Concluída";"06/02/2015";"Luiz Antonio Conrado de Oliveira";""
"Ocauçu";"2015";"1";"Educação";"Prefeitura Municipal de Ocauçu - 2014";"Cobertura  Quadra Esportiva EMEF Profª Ignez Alvez Rezende";"Rua João Francisco Costa e Silva, 414";"sim";"sim";"370";"R$ 167.623,55 ";"R$ 167.623,55 ";"Incorpore Engenharia e Comercio Ltda.";"28/10/2014";"Aditado em  R$ 14.163,20";"";"                     57.09%";"R$ 103.788,57 ";"13/08/2015";"Em andamento";"";"André Luis Sarmento Teixeira";""
"Ocauçu";"2015";"1";"Saúde";"Prefeitura Municipal de Ocauçu - 2014";"Construção de Unidade Basica de Saúde";"Av. Monsenhor Manuel Perez Descamps, S/N";"sim";"sim";"4.164";"R$ 462.214,68 ";"R$ 462.214,68 ";"Bertolini & Andrade Construtora LTDA - EPP";"29/10/2014";"Aditado 13/06/2015 (prazo";"";"                     17.65%";"R$ 81.600,00 ";"13/10/2015";"Em andamento";"";"André Luis Sarmento Teixeira";""
"Ocauçu";"2015";"1";"Saúde";"Prefeitura Municipal de Ocauçu - 2014";"Reforma  do Centro de Saúde III - Augusto Destro";"Avenida Celeste Casagrande, 115";"sim";"sim";"4.164";"R$ 202.980,33 ";"R$ 202.980,33 ";"Bertolini & Andrade Construtora LTDA - EPP";"12/08/2014";"Aditado em  R$ 7.019,67";"";"100%";"R$ 210.000,00 ";"27/05/2015";"Concluída";"01/06/2015";"Luiz Antonio Conrado de Oliveira";""
"Ocauçu";"2015";"1";"Urb./Habitação";"Prefeitura Municipal de Ocauçu - 2014";"""Pavimentação,Calçada, Paisagismo no Conj. Hab.""""Ocauçu D""""Nucleo Habitacional Elidio Braulio de Menezes""";"";"sim";"sim";"280";"R$ 577.135,81 ";"R$ 577.135,81 ";"Fagundes&Silva Constr.Comercio Serv. Ltda";"26/11/2014";"Aditado em  R$ 123.852,36";"";"100%";"R$ 700.988,17 ";"20/07/2015";"Concluída";"22/07/2015";"André Luis Sarmento Teixeira";""
"Ocauçu";"2015";"1";"Urb./Habitação";"Prefeitura Municipal de Ocauçu - 2014";"""Drenagem, Guias e Sarjetas no Conjunto Hab. """"Ocauçu D""""""";"Nucleo Habitacional Elidio Braulio de Menezes";"sim";"sim";"280";"R$ 165.784,20 ";"R$ 165.784,20 ";"Amaralina Constr.e Empreendimentos Ltda.";"26/11/2014";"Aditado 18/03/2015 (prazo";"";"100%";"R$ 165.784,20 ";"13/05/2015";"Concluída";"21/05/2015";"André Luis Sarmento Teixeira";""
"Ocauçu";"2015";"1";"Urb./Habitação";"Prefeitura Municipal de Ocauçu - 2014";"Execução de Extensão da Rede de Drenagem";"Rua Ver.Ângelo Rodrigues e Av. Monsenhor P. Descamps";"sim";"sim";"100";"R$ 117.034,14 ";"R$ 117.034,14 ";"Meribá Engenharia e Indústria Eireli -ME";"28/11/2014";"Aditado em  R$ 29.255,25";"";"100%";"R$ 146.289,39 ";"02/07/2015";"Concluída";"14/07/2015";"André Luis Sarmento Teixeira";""
"Olímpia";"2015";"1";"Urb./Habitação";"PREFEITURA MUNICIPAL DE OLÍMPIA";"Contratação de empresa especializada com fornecimento de materiais, equipamentos e mão-de-obra, para execução de construção de sistema de lazer (praça).";"Conjunto Habitacional Jardim Luiz Zucca (Cohab II), no Município de Olímpia/SP";"sim";"sim";"3.400";"R$ 105.000,00 ";"R$ 103.332,96 ";"Paviecon Engenharia, Construções e Avaliações Eireli - EPP";"26/06/2015";"";"";"0%";"R$ 0,00 ";"21/06/2016";"Outros";"";"Luís Carlos Benites Biagi";""
"Olímpia";"2015";"1";"Urb./Habitação";"PREFEITURA MUNICIPAL DE OLÍMPIA";"Contratação de empresa especializada com fornecimento de materiais, equipamentos e mão-de-obra, para revitalização da Praça da Santa Azul , de acordo com convênio com o ministerio do turismo – contrato de repasse nº 791523/2013, conforme Memorial Descriti";"Jardim Santa Ifigênia, no Município de Olímpia/SP";"sim";"sim";"3.500";"R$ 260.583,11 ";"R$ 257.944,80 ";"Paviecon Engenharia, Construções e Avaliações Eireli - EPP";"26/06/2015";"";"";"0%";"R$ 0,00 ";"26/06/2016";"Outros";"";"Luís Carlos Benites Biagi";""
"Olímpia";"2015";"1";"Urb./Habitação";"PREFEITURA MUNICIPAL DE OLÍMPIA";"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA COM FORNECIMENTO DE MATERIAIS, EQUIPAMENTOS E MÃO-DE-OBRA, PARA EXECUÇÃO DE SERVIÇOS DE REFORMA DE PRAÇA ";"BAIRRO SÃO BENEDITO NO MUNICÍPIO DE OLÍMPIA/SP.";"sim";"sim";"3.000";"R$ 149.264,79 ";"R$ 147.758,53 ";"Novamar Ambiental e Construtora  Eireli - EPP";"13/05/2015";"";"";"60%";"R$ 52.029,06 ";"13/01/2016";"Em andamento";"";"Luís Carlos Benites Biagi";""
